"","Read_count_A.1","Read_count_A.2","Read_count_A.3","Read_count_WT.1","Read_count_WT.2","Read_count_WT.3","Read_count_B.1","Read_count_B.2","Read_count_B.3","Read_count_C.1","Read_count_C.2","Read_count_C.3"
"htpX",12.8142212294344,14.3306436255226,14.2886461463458,14.5520574055435,13.5446250865345,13.7932094444725,12.1640477415902,12.6682312105079,14.1018584009619,14.2649138512059,13.9101879773483,13.0933933015907
"htrE",7.85833583719343,7.68931822233029,7.42820488590448,7.35584890034949,7.520026514568,7.3196620865961,7.76480410726085,7.2638817165425,7.14814648116496,7.40651425604023,7.57736871253368,7.54201839172378
"htrL",9.53527589408617,8.73314948072117,9.14004392586402,9.4216288801209,10.0034273897029,9.75228668516004,9.37416438040857,9.40382525918793,8.42850893743683,9.1608080551187,9.01887160844429,9.98003402897388
"hupA",14.6746244025455,14.1040936914291,13.8185731651756,13.9761025257696,14.1699989159247,13.9444962817956,15.0284864597875,14.7457630941947,13.7209263240105,13.7413090267815,13.4235848623572,13.6826102886285
"hupB",13.2912100217206,13.5851556104809,13.4142149223903,12.9612200826359,13.214888905351,13.1312875394918,13.3642270352649,13.5203118113923,13.6113398034959,12.865182091406,12.9098407799187,12.5648195689534
"hxpA",11.1209742963539,11.6014571108814,11.2911979808353,11.3593924969393,11.2983852790795,11.0727165781402,11.3619305975766,11.4776066423139,11.3885576809305,11.0278585064898,11.1072751196259,10.7687740580998
"hxpB",10.9666646110191,10.662976133485,10.9818893637209,10.8926446073771,10.8022646904203,10.8871411005696,11.4418420859762,11.0553314899603,10.5944571008571,11.3515580530926,11.059290179726,11.5656101944343
"hybG",7.85833583719343,8.29412068170314,8.07154680676698,8.27025795234214,7.80886559795546,7.87517228471468,7.9339074908823,8.07846432392379,8.16310659870445,8.11463837588182,8.15413679957201,8.39299080065357
"hybO",8.07205671444848,8.41112636475228,8.64563035209536,8.77720983051218,8.77301242041173,8.85228956566375,7.9339074908823,8.41766925291247,8.67495361014308,8.96121856883214,9.57130877955993,9.95161469124855
"hycA",5.41192723481516,5.59206403713983,5.35882543400823,5.59288290569343,5.74092147821666,5.99838589653366,5.60463756119931,5.16674098540615,4.92168209133799,5.5411616698683,5.52788025204234,5.64343100625828
"hycD",5.45386157192874,5.45903972074411,5.41683025863294,5.65175449065719,5.74092147821666,5.47133617990465,5.74506953977968,5.63828591291644,5.43297088302642,5.76139552030473,5.46542734496569,4.68674854443348
"hycE",7.12287111116266,7.41018009120287,6.70496772306551,6.82175896265103,6.70472118393477,6.81388552598316,7.10372482722022,7.09993526552396,6.85013010191817,6.53974044472084,6.65642175889829,7.05652002436933
"hydN",7.33656279226634,7.65973723024013,7.52211958796665,7.84757165351576,7.54572854106992,7.98258526679236,7.21545346038741,7.32661127710328,7.52881467293939,7.9874227176053,7.90169700364624,8.02941829005606
"hyfC",5.27796192578998,6.08661303155051,6.49548224788586,5.65175449065719,5.9877999607458,5.51073581112845,5.44858857337682,5.60453075452701,6.41070976260251,6.29349441188529,5.79163556198664,5.99800808412865
"hyfD",6.72759974330017,6.56377645759328,6.34152729797183,6.36220144210183,6.32274085122675,6.17892530783785,6.0981417825398,6.4433743927936,6.32232064042569,6.49984667790734,6.46468866122795,6.82494564215595
"hyfE",6.54831531961224,6.22842750308834,6.83634100185634,6.32680719153857,6.26175362279251,6.87475285534863,6.52304797916334,6.55264807774135,6.73526224563822,6.81619320433729,6.71723451898682,6.45424092307975
"hyfR",8.40201840721399,8.42876292366561,8.6002469899761,8.11881595343993,8.28620937621301,8.39918096084229,8.19822611463991,8.47181365833776,8.68381015001042,8.55379383726828,8.51459035726579,8.73739024321762
"hyi",5.23026584062583,5.0879455515393,4.8654504407254,4.85703058850287,4.52582836110991,4.61115385151125,3.42589858922974,4.82247189761111,4.72138091876924,4.98697578973794,4.97194353382695,4.43150728968546
"hypA",5.53413299578339,5.31199345259196,5.49954964249768,6.15568540092647,5.85598669984117,6.20294518112483,5.77809585771612,5.56994452870453,5.9010612276901,5.70948146070056,5.60222381665379,5.58463759282578
"hypF",10.0336564265919,9.75670499363897,9.55272749459536,10.283487844142,10.2705339183976,10.3036708418934,9.75263863905236,9.86339196493295,9.74680741260213,9.65729881247039,9.74557135886239,10.1472474257986
"hypT",10.5012317263826,10.2454560334731,10.2689081045012,10.347505529418,10.33944584013,10.5293646275618,10.5427930370044,10.3352647215494,10.2168413664403,10.2127364131391,10.1878068443287,10.1168559374149
"hyuA",7.54184920940246,7.71830399175316,7.76094225448093,7.57455561109079,7.41236920308134,7.56992990715165,7.4466730677981,7.44441984921556,7.64228177010169,7.72389659180108,7.74540684305089,7.64508192095382
"iadA",10.7541847162531,10.2831007138219,10.0490109243193,10.8121417350262,10.676182897898,10.8027404655209,11.0217208196179,10.8788730436697,10.5624059774604,9.70067881864165,9.75845149033417,9.90197857973088
"iap",9.1369494545392,9.28791473255807,8.95295246300564,9.188834382358,9.03720099508404,8.98561101257592,9.40063404615752,9.0579521440886,8.99616651166478,9.21090792910609,9.23933594848571,9.0901188681326
"ibaG",11.143980945484,10.350948807693,11.5932360548415,11.2953434058432,11.1555967540898,11.2812444056979,11.2433693370698,11.2338083987508,11.4417286436766,12.1305145208271,11.8166343726301,11.388245116657
"ibpA",11.1789700243834,10.4333248819044,10.5681337937197,9.27915103260812,9.473866573584,9.85381441127842,9.01505601954934,8.92421607512492,9.35055463445598,9.9770489304055,10.1656175571395,9.6244084966672
"ibpB",8.84708084385794,8.42290800665232,7.88223444449303,7.57455561109079,7.59579610448758,7.70156253061495,7.59169301230482,7.38180612074539,7.01390208263721,8.09141599022764,7.87827429876559,7.9511547374768
"icd",15.9993249756075,15.7433077406619,16.4052704592785,15.139415056846,15.3310963670193,15.0073786924635,15.3538777315527,16.6750121514342,16.5216505727538,15.4212889530479,15.1494390502229,14.4789282856643
"icdC",4.96323124318757,4.74338189165299,4.98722220458802,4.1159687265087,3.98376557509172,4.2672787740097,4.27998100652631,4.66233317634097,4.19418988464191,4.48900778052994,4.63612741046114,4.68674854443348
"iclR",11.9048100929786,12.0442397301103,12.1459905152119,12.2341866546038,12.2026999311144,12.6267012026486,12.0390475839015,11.8614156136818,12.186139847475,12.1258299297173,12.099345207327,11.7811977025454
"idi",8.74698450502822,8.92760330237599,8.39230915154297,9.25358314612501,9.35058849932535,9.26904588682677,8.35807822853601,8.39834951113807,8.09168308666661,8.27045142294008,8.39387343591756,8.5145679870954
"idnD",6.69349157337349,6.30720602997345,6.37078016349834,6.44703331768016,6.99364810905932,6.48319776374104,6.46379991777729,6.51714219096557,6.29934188576321,6.20927164075476,6.27060599893515,6.28149071309401
"idnK",6.07762565028115,5.6742206446835,5.76690014334269,5.7082616828093,5.74092147821666,5.58635780055117,6.01776310159848,5.7809063953946,5.38956522399212,5.69174328683051,5.76608500453317,6.48642103729297
"idnO",7.57961432837228,7.72783774793699,7.51561079328999,7.08734268746143,7.54572854106992,7.55143362293129,7.30796925606508,7.40136355334799,6.85013010191817,7.71523889313547,7.45203536699208,7.98521792844033
"idnR",9.7736883616188,9.79799402387988,9.94758380915673,9.22037269355379,9.38656051780487,9.25483738401206,10.0011908570211,9.80499749693331,9.3616344724213,9.90849710181887,9.64512022703721,9.81630802606731
"idnT",9.47147454793587,9.78436190019835,8.92868099551813,9.3532430345087,9.60178625092738,9.74009852256608,9.35804625411914,9.20694609473606,8.96017068319531,9.16399079721266,9.13207510256846,9.18106332044609
"igaA",11.5637200037732,11.3307611617126,11.3190060746543,11.535581818305,11.3417837318786,11.4927558473824,11.5871958902869,11.5676267632648,11.2847064930234,11.4110279026584,11.4386578721574,11.4606182004145
"ihfA",11.4882344003792,12.0753576005404,11.983792723021,11.4065526621016,11.5758041810711,11.5682309488427,11.5580978923235,11.7439111150672,11.9885843971913,11.6550353457511,11.7375332672276,10.9958879749903
"ihfB",14.7792900536005,14.2192803911361,14.9624756064912,13.8848115669865,14.0194876161906,13.542905359499,14.9307912723196,15.0547156176745,14.6248439764925,14.9638539064825,14.8601332020783,14.9942968068138
"ilvA",11.210126621862,11.3609227839334,11.4046406209719,10.9001536839739,10.6877617774518,10.8517071179073,10.8069959635658,11.5488626356036,11.7251838079808,11.4033061350555,11.7478631966578,12.2199234023564
"ilvB",12.7786719900838,12.2794414598212,12.1614330080886,12.4620732900741,12.0835805996127,12.1078184867223,13.094997246517,12.8299192622976,12.619858741229,11.8671027862572,11.8669334291986,11.6946775046094
"ilvC",16.3474944036519,14.7021407841497,15.2512005099168,14.9327219769137,14.5284025590764,13.7851997723082,16.1575187711434,16.165205498919,15.2240351302272,13.8089414192693,13.7856662892495,13.9479954460589
"ilvD",11.247233789328,10.8750422756681,11.4273363606404,11.1975672072032,10.839940218173,10.8192480416347,10.690619653082,11.5551445009516,11.8059799801523,11.8852936970155,12.1368187625468,11.9708434068991
"ilvE",11.2884035099555,11.2495865884065,11.0070257789235,11.0048591752636,10.5570820414492,10.5055619631011,11.2070891814108,11.3852771687522,11.32559309726,11.1911839905929,11.3018359551866,11.3701069219972
"ilvH",11.746915327697,11.2814747958464,11.3860451682188,10.9038936162129,11.060084885016,10.7459712263786,11.2506626611115,11.9577489014098,11.5845081926009,10.1926198162929,10.3125834349082,9.98565132554867
"ilvI",12.8112507227727,12.1626824605284,12.2148433721305,12.5270493699682,12.3276086597214,12.2567646033542,12.6552436225456,12.8938110063921,12.4689096324675,11.8139004098594,11.7988213670874,11.4555673877118
"ilvL",12.4016608696577,13.4555096698081,11.9707781936806,12.3977503162113,12.1288797926294,12.1791435565363,12.7639807052126,11.1849772954293,12.4339091846151,10.4830935903877,11.3658316562657,11.0124918792621
"ilvN",10.6941758628972,10.2085049507199,10.2425702518546,9.80436122461562,9.70225506353454,9.57150181473339,10.6938337430942,10.9777502207594,10.6497358610054,9.57122004068148,9.43655208107125,9.2803898285872
"ilvX",9.6123913823247,10.804760890592,10.9718296401162,6.78319490934441,6.32274085122675,5.72638777305242,9.28035117466264,9.83134286060012,11.1664918709497,8.97396895724581,9.33057032935523,8.0184946236093
"ilvY",9.21395291440327,9.44635397924461,9.90964785645814,9.11072206165571,8.8845584503799,8.73434341588324,8.64169098028436,9.32545705412888,10.3673374784788,9.59970415451532,9.75363490768404,9.80045958840093
"inaA",8.70064108733141,8.91514636356063,9.10797948976545,11.6194017613976,11.5643342552474,11.6893862197042,8.94484271186072,8.6660635889777,9.08909367747451,9.33186840281471,9.29675410391548,8.73071476244602
"infA",13.4127959648792,13.303527176053,13.3231256566623,14.0930867953422,14.0505547133833,14.2162040559845,13.8368876486251,13.3980116122632,13.6400599280903,14.4593424352401,14.3610238257709,14.6686348022483
"infB",13.6421221427184,13.3207458283113,14.2376381332654,13.5778805633617,14.1116469215739,13.8554992310474,13.4301095366864,14.417715710497,14.9812877210379,13.6891787566978,13.8184194392502,13.4100641367399
"infC",14.7169035493732,14.8546419278083,14.8792871902561,15.1038043366868,15.7464683199733,15.3690271722662,15.2283588845537,15.4254751144321,15.1131229988186,14.571666152591,14.7747800043219,14.6225096631534
"insA-7",11.0078982872611,10.6303292047106,10.7460214381445,10.6108582549955,10.737818594715,10.6762544605863,10.7349780736948,10.8101958084486,10.6843429762911,10.7895629442585,10.7971172224912,11.0166131674108
"insG",9.21395291440327,9.21187270426339,8.80612999196857,9.01159082308221,9.11931067079236,9.01625893548394,9.28887866019966,8.90552371071853,8.81051832504251,8.97396895724581,8.95035826312184,8.9534664232155
"insH-3",7.93315334379501,6.5422621501329,7.30526001394232,7.8722302406408,8.5999440981642,9.06267559951492,5.77809585771612,5.91044015366574,6.70068018581,7.90609013457098,7.7994092096325,7.76760126907718
"insH-5",10.0010046334633,9.67040301589596,9.72890763713776,10.0803460974327,10.0830421504682,10.0946124546273,9.79914401081317,10.3857890516296,10.015863945531,9.75656130378511,9.74718767848442,10.2252939283407
"insH-6",8.51832951479325,7.98794958625974,8.6366672181117,7.70384669578433,7.99444822251191,7.77513017145662,8.18610020221516,8.54391522164839,8.27284836795522,8.41105556778513,8.29122481937687,8.66920282204827
"insI-1",8.14939650742686,7.61932656899068,7.87208332829297,7.29327262505766,7.94381766377424,7.60622474234718,7.38431200477416,8.05397595009115,7.27092278071959,7.62567374128067,7.55537727936545,8.20347411779942
"insL-1",5.87841710385151,5.3627556305067,5.89384979735328,4.63408021833365,4.37039704196108,4.3624729870151,4.06227719426099,5.0946781319628,5.04034017586505,5.74430215552488,5.64501113426373,6.42132043199277
"insL-2",4.90290270388576,4.57594618576233,4.06885904740195,4.43763577380319,4.45050011526068,4.0508348507674,3.79308898351052,4.31216181791691,4.07936159085035,3.54654346873131,3.78013135289128,4.56543846751693
"insL-3",5.57260650674157,4.96048419792204,5.26700673056894,5.81490744378346,5.36522086894593,4.6844022781482,5.8419196128712,5.71929302077608,5.59424867041903,4.82976132010467,4.99459958108689,5.08441519456471
"insN",9.14326329102635,9.38745703115386,9.14426583029757,9.03633823806468,9.09921728604421,9.23760034917349,8.81309100477437,9.1048841403256,9.00679238752309,9.03955293295097,9.21617999152656,9.11596172781644
"insO",8.81579946639907,8.92760330237599,8.66044621434139,8.6897789676074,8.69099226130874,8.92588119647325,8.89357704650905,8.53951296620901,8.38028377812511,8.64773853793369,8.79648809700053,9.19082319771458
"insQ",10.268366136225,10.6936857029607,9.87450399633044,10.0333156233556,10.258937268785,10.244503031971,10.2250447360434,10.0628858421978,10.1640277407477,10.2219272232271,10.2889205228092,10.218153828639
"insZ",7.63446778793627,7.95586329064982,7.17082178572536,8.23742517263451,8.19716435919159,8.29191424125441,7.97677940740999,7.27452838808502,7.17355439293523,7.85971288743807,7.75508494190521,7.86839587537462
"intA",10.6941758628972,10.6417138630623,10.613752886569,10.3242492683548,10.9206631160575,10.3946015778883,10.6214148612444,10.7647260809874,10.2214098821886,10.1223730841375,10.080992193856,10.1117278547271
"intB",10.1604556048247,10.1635790883063,10.1331920960178,9.89734684755512,10.3649130053152,10.2315022163999,10.2441713636425,9.93635255016628,9.90663593355989,10.1745874823511,10.2120027943104,10.2651002603694
"intF",10.7070184047065,10.2237358731169,10.3173824065342,9.83289159216939,10.2048954882812,9.94866414772711,10.4932315304952,10.5669990578585,9.64619303980445,10.0110246635889,9.98493987424435,10.3697587916822
"intG",4.55182491456022,4.15570421101311,4.58235658237746,3.9149308240795,3.98376557509172,4.75377488193204,4.17610882573209,4.00737302790534,4.19418988464191,4.02063763834856,3.99860214483235,4.11064876698095
"intR",7.96202562248809,8.01933709697463,7.85156402069774,8.3203875870074,8.31636852870123,8.51341407074422,8.70253592649201,7.66267196409266,7.69583036453165,8.16635399976658,8.25758832795223,8.38450925550236
"intS",9.4410482222746,9.38444810229526,9.21822031796621,9.13383887943213,9.23169078141645,9.30258591967972,9.43433408029472,9.39532499355658,9.3196388139894,9.30761107041091,9.27114220649999,9.22921543524084
"intZ",11.1526125180274,10.6530093830555,10.6726611621851,11.5594895402694,11.8193911788566,11.7549567039604,11.4076688367303,10.8797437964533,10.7710343996672,10.8545285944736,10.7523480475025,10.7156836076812
"iprA",5.3240684440638,5.78911583913963,5.87346653556157,5.7082616828093,5.64801640985513,5.88389138067921,5.74506953977968,5.30044507387048,5.47506647607915,5.9518622788991,5.63089288428426,6.42132043199277
"iraM",5.68208061256045,4.66234262720403,5.32888962978821,4.80471084716162,5.58248776771873,4.88249930098991,5.67660320334788,5.99065368566253,4.98231005376091,4.44494797338362,4.41181901955522,4.79778041695718
